speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration,failure_probability,predicted_result
40,5,Moderate,Fog,0.05,Dry,FAIL,16.29992737835875,-11.299927378358747,6.8,0.8934017809759214,FAIL
60,20,Good,Clear,0.1,Wet,FAIL,30.424836601307195,-10.424836601307195,6.8,0.8933725158595571,FAIL
40,10,Moderate,Clear,0.0,Dry,FAIL,14.382716049382717,-4.382716049382715,8.0,0.8932398608228095,FAIL
40,10,Poor,Fog,0.05,Dry,FAIL,17.41103848946986,-7.41103848946986,6.8,0.8932088044166052,FAIL
60,20,Poor,Clear,0.25,Wet,FAIL,36.25816993464053,-16.258169934640527,6.8,0.8923556281965123,FAIL
80,20,Good,Rain,0.0,Dry,FAIL,45.40466392318244,-25.40466392318244,7.2,0.8920965492690396,FAIL
80,30,Moderate,Clear,0.15,Dry,FAIL,47.53086419753086,-17.53086419753086,8.0,0.8920238880498651,FAIL
40,10,Moderate,Fog,0.05,Dry,FAIL,16.29992737835875,-6.299927378358749,6.8,0.8919489260228912,FAIL
100,30,Moderate,Clear,0.1,Dry,FAIL,67.66975308641975,-37.66975308641975,8.0,0.8915343176208367,FAIL
120,30,Moderate,Clear,0.1,Dry,FAIL,92.7777777777778,-62.777777777777786,8.0,0.8915343176208367,FAIL
40,5,Moderate,Rain,0.1,Dry,FAIL,16.351165980795606,-11.351165980795606,7.2,0.8914427962538005,FAIL
40,5,Moderate,Fog,0.15,Wet,FAIL,19.01298645819984,-14.012986458199835,5.779999999999999,0.8912670571396821,FAIL
40,5,Poor,Fog,0.15,Dry,FAIL,18.52214960058097,-13.522149600580974,6.8,0.8911184046383781,FAIL
40,10,Moderate,Fog,0.15,Wet,FAIL,19.01298645819984,-9.012986458199835,5.779999999999999,0.8906157553197074,FAIL
40,10,Moderate,Rain,0.1,Dry,FAIL,16.351165980795606,-6.351165980795607,7.2,0.8904431781668901,FAIL
40,10,Poor,Fog,0.15,Dry,FAIL,18.52214960058097,-8.522149600580974,6.8,0.8904079957345022,FAIL
40,5,Moderate,Fog,0.1,Dry,FAIL,16.855482933914303,-11.855482933914304,6.8,0.8899430342344361,FAIL
60,30,Poor,Rain,0.1,Slippery,FAIL,40.89065255731923,-10.890652557319228,5.04,0.8898914618949089,FAIL
40,5,Poor,Fog,0.05,Wet,FAIL,19.01298645819984,-14.012986458199835,5.779999999999999,0.8888673695381945,FAIL
60,30,Moderate,Clear,0.15,Slippery,FAIL,37.3015873015873,-7.301587301587304,5.6,0.8888114502469546,FAIL
120,30,Moderate,Rain,0.05,Dry,FAIL,98.82716049382718,-68.82716049382718,7.2,0.8887440359530251,FAIL
40,10,Moderate,Fog,0.1,Dry,FAIL,16.855482933914303,-6.855482933914303,6.8,0.888519723074627,FAIL
60,30,Poor,Rain,0.25,Slippery,FAIL,43.39065255731923,-13.390652557319228,5.04,0.8885064741835956,FAIL
40,10,Poor,Fog,0.05,Wet,FAIL,19.01298645819984,-9.012986458199835,5.779999999999999,0.8884660936812239,FAIL
40,5,Good,Fog,0.15,Dry,FAIL,16.29992737835875,-11.299927378358747,6.8,0.88841211462357,FAIL
60,30,Good,Fog,0.15,Slippery,FAIL,40.01167133520075,-10.011671335200752,4.76,0.8883026224390843,FAIL
40,5,Moderate,Fog,0.0,Wet,FAIL,17.34631979153317,-12.346319791533167,5.779999999999999,0.8874212756817975,FAIL
40,10,Moderate,Fog,0.0,Wet,FAIL,17.34631979153317,-7.346319791533169,5.779999999999999,0.8870603934669173,FAIL
60,20,Good,Fog,0.25,Wet,FAIL,36.529219530949646,-16.529219530949646,5.779999999999999,0.8862646848747741,FAIL
60,20,Poor,Fog,0.15,Dry,FAIL,34.59150326797386,-14.591503267973865,6.8,0.8860467470719179,FAIL
60,30,Poor,Rain,0.05,Slippery,FAIL,40.0573192239859,-10.0573192239859,5.04,0.8858251630286045,FAIL
40,5,Good,Fog,0.25,Dry,FAIL,17.41103848946986,-12.41103848946986,6.8,0.8857354574689941,FAIL
60,20,Good,Rain,0.25,Slippery,FAIL,40.0573192239859,-20.0573192239859,5.04,0.8855910457069868,FAIL
80,30,Moderate,Rain,0.1,Dry,FAIL,49.84910836762688,-19.849108367626883,7.2,0.8851920348997246,FAIL
60,30,Poor,Fog,0.1,Wet,FAIL,37.362552864282975,-7.362552864282975,5.779999999999999,0.8850608742297068,FAIL
40,10,Good,Fog,0.25,Dry,FAIL,17.41103848946986,-7.41103848946986,6.8,0.8849485304490846,FAIL
40,5,Moderate,Fog,0.0,Dry,FAIL,15.744371822803194,-10.744371822803194,6.8,0.8848626855667329,FAIL
60,20,Moderate,Clear,0.15,Wet,FAIL,32.92483660130719,-12.924836601307192,6.8,0.8846693280410399,FAIL
60,30,Moderate,Clear,0.1,Slippery,FAIL,36.468253968253975,-6.468253968253976,5.6,0.8846452407579741,FAIL
40,5,Poor,Rain,0.1,Dry,FAIL,17.46227709190672,-12.46227709190672,7.2,0.884537557547192,FAIL
100,30,Good,Fog,0.15,Dry,FAIL,74.79121278140886,-44.79121278140886,6.8,0.88447785731973,FAIL
120,30,Good,Fog,0.15,Dry,FAIL,103.36601307189544,-73.36601307189545,6.8,0.88447785731973,FAIL
40,10,Poor,Rain,0.1,Dry,FAIL,17.46227709190672,-7.462277091906721,7.2,0.8840268277053817,FAIL
100,30,Moderate,Clear,0.05,Dry,FAIL,66.28086419753086,-36.28086419753086,8.0,0.883618341319169,FAIL
120,30,Moderate,Clear,0.05,Dry,FAIL,91.11111111111111,-61.11111111111113,8.0,0.883618341319169,FAIL
40,10,Moderate,Fog,0.0,Dry,FAIL,15.744371822803194,-5.744371822803194,6.8,0.8835705550513051,FAIL
80,20,Good,Fog,0.0,Dry,FAIL,47.421931735657225,-27.421931735657225,6.8,0.8835448909009316,FAIL
60,20,Poor,Clear,0.0,Wet,FAIL,32.09150326797386,-12.091503267973865,6.8,0.8834844267262925,FAIL
60,15,Good,Clear,0.25,Dry,FAIL,29.861111111111114,-14.861111111111114,8.0,0.8834320236595954,FAIL
80,30,Good,Clear,0.15,Dry,FAIL,45.30864197530864,-15.30864197530864,8.0,0.8834035663021949,FAIL
40,5,Moderate,Rain,0.25,Dry,FAIL,18.01783264746228,-13.017832647462278,7.2,0.8830426620534428,FAIL
40,5,Moderate,Rain,0.15,Dry,FAIL,16.906721536351164,-11.906721536351164,7.2,0.8828006781095539,FAIL
60,30,Moderate,Fog,0.0,Slippery,FAIL,39.17833800186742,-9.178338001867417,4.76,0.8826426601551816,FAIL
40,10,Moderate,Rain,0.25,Dry,FAIL,18.01783264746228,-8.017832647462278,7.2,0.8819377018483008,FAIL
40,10,Moderate,Rain,0.15,Dry,FAIL,16.906721536351164,-6.906721536351164,7.2,0.8816696908392782,FAIL
40,5,Moderate,Rain,0.0,Dry,FAIL,15.240054869684498,-10.240054869684498,7.2,0.8816422324130286,FAIL
120,30,Moderate,Fog,0.1,Dry,FAIL,105.03267973856212,-75.03267973856211,6.8,0.8812313428553589,FAIL
100,30,Moderate,Fog,0.1,Dry,FAIL,76.18010167029774,-46.18010167029775,6.8,0.8812313428553589,FAIL
40,5,Poor,Rain,0.25,Dry,FAIL,19.128943758573385,-14.128943758573383,7.2,0.8810439412567422,FAIL
80,30,Moderate,Clear,0.25,Dry,FAIL,49.75308641975309,-19.75308641975309,8.0,0.8809063003720782,FAIL
60,20,Moderate,Rain,0.0,Slippery,FAIL,37.5573192239859,-17.5573192239859,5.04,0.8808164929058073,FAIL
40,10,Moderate,Rain,0.0,Dry,FAIL,15.240054869684498,-5.2400548696844975,7.2,0.8807162219419787,FAIL
40,10,Poor,Rain,0.25,Dry,FAIL,19.128943758573385,-9.128943758573383,7.2,0.8805194045709948,FAIL
60,30,Good,Clear,0.25,Slippery,FAIL,37.3015873015873,-7.301587301587304,5.6,0.8803208607096653,FAIL
60,15,Good,Clear,0.15,Dry,FAIL,28.19444444444445,-13.19444444444445,8.0,0.8798491963085324,FAIL
60,20,Poor,Rain,0.1,Wet,FAIL,36.027596223674664,-16.027596223674664,6.12,0.8792705157560439,FAIL
60,20,Moderate,Clear,0.1,Wet,FAIL,32.09150326797386,-12.091503267973865,6.8,0.8790908768376653,FAIL
60,20,Good,Rain,0.05,Slippery,FAIL,36.72398589065256,-16.723985890652564,5.04,0.8787631799148903,FAIL
60,20,Poor,Rain,0.15,Wet,FAIL,36.86092955700799,-16.860929557007992,6.12,0.8782785389574229,FAIL
120,30,Good,Clear,0.05,Dry,FAIL,87.7777777777778,-57.7777777777778,8.0,0.8761310151846928,FAIL
100,30,Good,Clear,0.05,Dry,FAIL,63.50308641975309,-33.50308641975309,8.0,0.8761310151846928,FAIL
40,5,Poor,Fog,0.1,Wet,FAIL,19.5685420137554,-14.568542013755394,5.779999999999999,0.8760099168606205,FAIL
60,20,Poor,Fog,0.25,Dry,FAIL,36.25816993464053,-16.258169934640527,6.8,0.875682175107525,FAIL
60,30,Good,Fog,0.25,Slippery,FAIL,41.67833800186742,-11.678338001867417,4.76,0.8756280539380992,FAIL
40,10,Poor,Fog,0.1,Wet,FAIL,19.5685420137554,-9.568542013755394,5.779999999999999,0.8756144954840112,FAIL
120,30,Good,Fog,0.25,Dry,FAIL,106.69934640522878,-76.69934640522878,6.8,0.8753402360159166,FAIL
100,30,Good,Fog,0.25,Dry,FAIL,77.56899055918664,-47.568990559186645,6.8,0.8753402360159166,FAIL
40,5,Moderate,Fog,0.1,Wet,FAIL,18.457430902644283,-13.457430902644283,5.779999999999999,0.8753080219359439,FAIL
60,20,Good,Rain,0.15,Wet,FAIL,33.52759622367466,-13.527596223674657,6.12,0.874976979804347,FAIL
80,30,Good,Clear,0.25,Dry,FAIL,47.53086419753086,-17.53086419753086,8.0,0.874697688072855,FAIL
40,10,Moderate,Fog,0.1,Wet,FAIL,18.457430902644283,-8.457430902644283,5.779999999999999,0.8745444421619629,FAIL
100,30,Good,Rain,0.15,Dry,FAIL,71.63923182441701,-41.63923182441701,7.2,0.8745110739065133,FAIL
120,30,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-68.82716049382718,7.2,0.8745110739065133,FAIL
60,20,Good,Clear,0.25,Wet,FAIL,32.92483660130719,-12.924836601307192,6.8,0.8735781255201658,FAIL
60,20,Poor,Rain,0.25,Wet,FAIL,38.52759622367466,-18.527596223674657,6.12,0.8732402773744979,FAIL
60,30,Moderate,Clear,0.25,Slippery,FAIL,38.968253968253975,-8.968253968253975,5.6,0.8730251007752503,FAIL
60,15,Good,Rain,0.1,Dry,FAIL,29.290123456790127,-14.290123456790129,7.2,0.872679957444773,FAIL
60,15,Moderate,Clear,0.0,Dry,FAIL,27.361111111111114,-12.361111111111114,8.0,0.8723189326646622,FAIL
60,20,Good,Rain,0.1,Wet,FAIL,32.69426289034132,-12.69426289034132,6.12,0.8713618790169868,FAIL
40,5,Poor,Fog,0.1,Dry,FAIL,17.966594045025417,-12.966594045025415,6.8,0.8707660927448002,FAIL
40,5,Poor,Rain,0.15,Dry,FAIL,18.01783264746228,-13.017832647462278,7.2,0.8707587290646149,FAIL
40,10,Poor,Rain,0.15,Dry,FAIL,18.01783264746228,-8.017832647462278,7.2,0.870201401489374,FAIL
40,10,Poor,Fog,0.1,Dry,FAIL,17.966594045025417,-7.966594045025417,6.8,0.8699052224419944,FAIL
40,5,Moderate,Rain,0.05,Wet,FAIL,17.30856128459614,-12.30856128459614,6.12,0.8698225596746176,FAIL
60,20,Moderate,Clear,0.25,Wet,FAIL,34.59150326797386,-14.591503267973865,6.8,0.8697146396300475,FAIL
80,30,Moderate,Clear,0.1,Dry,FAIL,46.41975308641975,-16.419753086419746,8.0,0.8697077384595697,FAIL
40,10,Moderate,Rain,0.05,Wet,FAIL,17.30856128459614,-7.308561284596141,6.12,0.8691088332658673,FAIL
60,20,Good,Fog,0.1,Wet,FAIL,34.029219530949646,-14.029219530949646,5.779999999999999,0.8690365611085827,FAIL
80,30,Good,Clear,0.1,Dry,FAIL,44.19753086419753,-14.197530864197532,8.0,0.8684965332977022,FAIL
60,30,Good,Clear,0.05,Slippery,FAIL,33.968253968253975,-3.968253968253976,5.6,0.8673108278737567,FAIL
60,20,Moderate,Rain,0.15,Wet,FAIL,35.19426289034132,-15.19426289034132,6.12,0.8671154881838457,FAIL
80,30,Moderate,Rain,0.05,Dry,FAIL,48.73799725651577,-18.73799725651577,7.2,0.8668766795044363,FAIL
40,5,Good,Fog,0.25,Wet,FAIL,19.01298645819984,-14.012986458199835,5.779999999999999,0.8662706977257073,FAIL
80,30,Good,Fog,0.15,Dry,FAIL,50.75526506899055,-20.75526506899056,6.8,0.863707907327996,FAIL
80,30,Moderate,Fog,0.1,Dry,FAIL,51.86637618010167,-21.866376180101668,6.8,0.8632302742619107,FAIL
40,15,Good,Clear,0.25,Slippery,FAIL,19.35626102292769,-4.35626102292769,5.6,0.8614771591816996,FAIL
60,30,Poor,Fog,0.05,Wet,FAIL,36.529219530949646,-6.529219530949646,5.779999999999999,0.8607631166753473,FAIL
60,30,Good,Fog,0.1,Slippery,FAIL,39.17833800186742,-9.178338001867417,4.76,0.860712644824073,FAIL
100,30,Good,Rain,0.25,Dry,FAIL,74.41700960219478,-44.41700960219478,7.2,0.8606963162059026,FAIL
120,30,Good,Rain,0.25,Dry,FAIL,102.16049382716052,-72.16049382716051,7.2,0.8606963162059026,FAIL
60,30,Poor,Rain,0.0,Slippery,FAIL,39.22398589065256,-9.223985890652564,5.04,0.8602894094253575,FAIL
40,5,Good,Clear,0.25,Dry,FAIL,16.04938271604938,-11.04938271604938,8.0,0.8598718872000323,FAIL
120,30,Moderate,Fog,0.05,Dry,FAIL,103.36601307189544,-73.36601307189545,6.8,0.8596157981488138,FAIL
100,30,Moderate,Fog,0.05,Dry,FAIL,74.79121278140886,-44.79121278140886,6.8,0.8596157981488138,FAIL
60,30,Moderate,Rain,0.15,Slippery,FAIL,40.0573192239859,-10.0573192239859,5.04,0.859609837040465,FAIL
40,5,Moderate,Rain,0.25,Wet,FAIL,19.530783506818366,-14.530783506818366,6.12,0.8589351281495514,FAIL
40,10,Good,Clear,0.25,Dry,FAIL,16.04938271604938,-6.049382716049379,8.0,0.8588776188305605,FAIL
60,30,Moderate,Fog,0.15,Wet,FAIL,36.529219530949646,-6.529219530949646,5.779999999999999,0.8588648165655638,FAIL
60,20,Moderate,Clear,0.05,Wet,FAIL,31.258169934640527,-11.258169934640527,6.8,0.8585850374740579,FAIL
40,10,Moderate,Rain,0.25,Wet,FAIL,19.530783506818366,-9.530783506818366,6.12,0.8583083884448856,FAIL
60,20,Moderate,Fog,0.15,Dry,FAIL,32.92483660130719,-12.924836601307192,6.8,0.8576552581530705,FAIL
60,20,Poor,Rain,0.05,Wet,FAIL,35.19426289034132,-15.19426289034132,6.12,0.8575610827648019,FAIL
40,5,Good,Rain,0.25,Wet,FAIL,18.41967239570725,-13.419672395707252,6.12,0.8574431327510504,FAIL
40,10,Good,Rain,0.25,Wet,FAIL,18.41967239570725,-8.419672395707252,6.12,0.8573345027544228,FAIL
80,30,Moderate,Clear,0.05,Dry,FAIL,45.30864197530864,-15.30864197530864,8.0,0.8571199656333551,FAIL
60,30,Moderate,Clear,0.05,Slippery,FAIL,35.63492063492064,-5.63492063492064,5.6,0.8558263139601335,FAIL
40,5,Good,Rain,0.15,Wet,FAIL,17.30856128459614,-12.30856128459614,6.12,0.8554412982600625,FAIL
40,10,Good,Rain,0.15,Wet,FAIL,17.30856128459614,-7.308561284596141,6.12,0.8553105493640537,FAIL
120,30,Good,Rain,0.1,Dry,FAIL,97.16049382716052,-67.16049382716051,7.2,0.855030618321426,FAIL
100,30,Good,Rain,0.1,Dry,FAIL,70.25034293552812,-40.25034293552813,7.2,0.855030618321426,FAIL
40,5,Poor,Rain,0.25,Wet,FAIL,20.64189461792948,-15.641894617929474,6.12,0.8549241352500552,FAIL
80,30,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-18.73799725651577,7.2,0.8547372405653091,FAIL
40,10,Poor,Rain,0.25,Wet,FAIL,20.64189461792948,-10.641894617929474,6.12,0.8545853998205718,FAIL
60,30,Good,Fog,0.05,Slippery,FAIL,38.34500466853409,-8.345004668534088,4.76,0.8543094153127753,FAIL
80,30,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-22.97748729121277,6.8,0.8534373515837442,FAIL
100,30,Good,Clear,0.0,Dry,FAIL,62.1141975308642,-32.1141975308642,8.0,0.8531377824160176,FAIL
40,5,Good,Clear,0.15,Dry,FAIL,14.938271604938272,-9.938271604938272,8.0,0.8522769659560037,FAIL
40,15,Poor,Fog,0.15,Wet,FAIL,20.124097569310948,-5.124097569310948,5.779999999999999,0.8516517815679634,FAIL
40,5,Poor,Clear,0.05,Wet,FAIL,17.41103848946986,-12.41103848946986,6.8,0.8511908005278919,FAIL
40,5,Moderate,Rain,0.15,Wet,FAIL,18.41967239570725,-13.419672395707252,6.12,0.8510692659495682,FAIL
40,10,Poor,Clear,0.05,Wet,FAIL,17.41103848946986,-7.41103848946986,6.8,0.8507952640680762,FAIL
40,10,Moderate,Rain,0.15,Wet,FAIL,18.41967239570725,-8.419672395707252,6.12,0.8503498357861453,FAIL
60,20,Poor,Rain,0.0,Wet,FAIL,34.36092955700799,-14.360929557007992,6.12,0.8497156203252011,FAIL
60,30,Moderate,Fog,0.25,Wet,FAIL,38.19588619761631,-8.19588619761631,5.779999999999999,0.8490317242967595,FAIL
60,20,Moderate,Rain,0.25,Wet,FAIL,36.86092955700799,-16.860929557007992,6.12,0.8486497827070771,FAIL
40,5,Poor,Clear,0.25,Wet,FAIL,19.63326071169208,-14.63326071169208,6.8,0.8486418044169893,FAIL
40,10,Poor,Clear,0.25,Wet,FAIL,19.63326071169208,-9.63326071169208,6.8,0.8482989665437767,FAIL
120,30,Moderate,Clear,0.0,Dry,FAIL,89.44444444444446,-59.44444444444446,8.0,0.8478562314254641,FAIL
100,30,Moderate,Clear,0.0,Dry,FAIL,64.89197530864197,-34.891975308641975,8.0,0.8478562314254641,FAIL
40,5,Good,Fog,0.15,Wet,FAIL,17.901875347088726,-12.901875347088726,5.779999999999999,0.8471713938799829,FAIL
40,10,Good,Fog,0.15,Wet,FAIL,17.901875347088726,-7.901875347088726,5.779999999999999,0.8470196939657828,FAIL
60,30,Moderate,Rain,0.25,Slippery,FAIL,41.72398589065256,-11.723985890652564,5.04,0.8463880117889346,FAIL
60,20,Good,Rain,0.0,Slippery,FAIL,35.89065255731923,-15.890652557319228,5.04,0.8453453762427753,FAIL
40,5,Moderate,Rain,0.1,Wet,FAIL,17.864116840151695,-12.864116840151697,6.12,0.8451618849099992,FAIL
40,15,Good,Clear,0.15,Slippery,FAIL,18.24514991181658,-3.245149911816579,5.6,0.8451339276392462,FAIL
40,10,Poor,Clear,0.0,Wet,FAIL,16.855482933914303,-6.855482933914303,6.8,0.8444353649938204,FAIL
40,5,Poor,Clear,0.0,Wet,FAIL,16.855482933914303,-11.855482933914304,6.8,0.8444353649938204,FAIL
40,10,Moderate,Rain,0.1,Wet,FAIL,17.864116840151695,-7.864116840151695,6.12,0.8443980220268152,FAIL
60,15,Good,Fog,0.05,Dry,FAIL,29.591503267973863,-14.591503267973865,6.8,0.8429372304319136,FAIL
80,30,Good,Rain,0.25,Dry,FAIL,50.96021947873799,-20.96021947873799,7.2,0.8421811226916092,FAIL
40,5,Good,Fog,0.0,Dry,FAIL,14.633260711692085,-9.633260711692085,6.8,0.8421132530337065,FAIL
40,15,Moderate,Fog,0.25,Wet,FAIL,20.124097569310948,-5.124097569310948,5.779999999999999,0.8419703038187804,FAIL
60,15,Good,Fog,0.0,Dry,FAIL,28.758169934640527,-13.758169934640527,6.8,0.8419411434231503,FAIL
40,10,Good,Clear,0.25,Wet,FAIL,17.41103848946986,-7.41103848946986,6.8,0.8418356073447159,FAIL
40,5,Good,Clear,0.25,Wet,FAIL,17.41103848946986,-12.41103848946986,6.8,0.8418356073447159,FAIL
60,20,Moderate,Fog,0.25,Dry,FAIL,34.59150326797386,-14.591503267973865,6.8,0.8413448987600445,FAIL
40,5,Moderate,Rain,0.0,Wet,FAIL,16.753005729040588,-11.753005729040588,6.12,0.8413065306773386,FAIL
40,10,Good,Fog,0.0,Dry,FAIL,14.633260711692085,-4.633260711692083,6.8,0.8409350485639624,FAIL
40,10,Moderate,Rain,0.0,Wet,FAIL,16.753005729040588,-6.753005729040588,6.12,0.8409079127523089,FAIL
60,20,Moderate,Clear,0.0,Wet,FAIL,30.424836601307195,-10.424836601307195,6.8,0.8408239628868719,FAIL
60,20,Good,Rain,0.25,Wet,FAIL,35.19426289034132,-15.19426289034132,6.12,0.8405152870168809,FAIL
80,30,Good,Clear,0.05,Dry,FAIL,43.08641975308642,-13.086419753086416,8.0,0.8389809091860843,FAIL
100,30,Good,Fog,0.1,Dry,FAIL,73.40232389251997,-43.40232389251997,6.8,0.8388325142841844,FAIL
120,30,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-71.69934640522878,6.8,0.8388325142841844,FAIL
40,15,Poor,Fog,0.0,Wet,FAIL,18.457430902644283,-3.457430902644284,5.779999999999999,0.838323888363135,FAIL
60,20,Good,Fog,0.05,Wet,FAIL,33.19588619761631,-13.19588619761631,5.779999999999999,0.8374266733738687,FAIL
60,30,Moderate,Clear,0.0,Slippery,FAIL,34.801587301587304,-4.801587301587304,5.6,0.8373453827958898,FAIL
60,30,Poor,Clear,0.1,Wet,FAIL,33.758169934640534,-3.7581699346405344,6.8,0.8360266074316979,FAIL
40,5,Poor,Rain,0.05,Wet,FAIL,18.41967239570725,-13.419672395707252,6.12,0.8356561329690588,FAIL
40,10,Poor,Rain,0.05,Wet,FAIL,18.41967239570725,-8.419672395707252,6.12,0.8351890193033669,FAIL
40,5,Good,Rain,0.1,Wet,FAIL,16.753005729040588,-11.753005729040588,6.12,0.833496500615291,FAIL
60,30,Good,Rain,0.15,Slippery,FAIL,38.39065255731923,-8.390652557319228,5.04,0.8333863801779773,FAIL
40,10,Good,Rain,0.1,Wet,FAIL,16.753005729040588,-6.753005729040588,6.12,0.8333520084446585,FAIL
40,5,Poor,Rain,0.0,Wet,FAIL,17.864116840151695,-12.864116840151697,6.12,0.8325206186365518,FAIL
40,10,Poor,Rain,0.0,Wet,FAIL,17.864116840151695,-7.864116840151695,6.12,0.8325206186365518,FAIL
120,30,Moderate,Rain,0.0,Dry,FAIL,97.16049382716052,-67.16049382716051,7.2,0.8321879648359187,FAIL
100,30,Moderate,Rain,0.0,Dry,FAIL,70.25034293552812,-40.25034293552813,7.2,0.8321117238494946,FAIL
80,30,Moderate,Fog,0.05,Dry,FAIL,50.75526506899055,-20.75526506899056,6.8,0.8321116833275889,FAIL
60,20,Poor,Fog,0.1,Dry,FAIL,33.758169934640534,-13.758169934640534,6.8,0.8311277300953799,FAIL
40,10,Good,Clear,0.15,Wet,FAIL,16.29992737835875,-6.299927378358749,6.8,0.8309580994370647,FAIL
40,5,Good,Clear,0.15,Wet,FAIL,16.29992737835875,-11.299927378358747,6.8,0.8309580994370647,FAIL
60,30,Good,Clear,0.0,Slippery,FAIL,33.13492063492064,-3.13492063492064,5.6,0.830421655983909,FAIL
60,30,Poor,Clear,0.15,Wet,FAIL,34.59150326797386,-4.591503267973863,6.8,0.8301404209547398,FAIL
60,30,Moderate,Rain,0.1,Slippery,FAIL,39.22398589065256,-9.223985890652564,5.04,0.830126585477214,FAIL
40,5,Good,Rain,0.15,Dry,FAIL,15.795610425240053,-10.795610425240053,7.2,0.8298661400018101,FAIL
40,10,Good,Rain,0.15,Dry,FAIL,15.795610425240053,-5.795610425240053,7.2,0.8290686993261721,FAIL
40,5,Good,Rain,0.05,Wet,FAIL,16.19745017348503,-11.19745017348503,6.12,0.8283447777769242,FAIL
40,15,Poor,Fog,0.05,Wet,FAIL,19.01298645819984,-4.012986458199837,5.779999999999999,0.8283078525490449,FAIL
40,10,Good,Rain,0.05,Wet,FAIL,16.19745017348503,-6.197450173485031,6.12,0.8281949448150924,FAIL
60,20,Good,Fog,0.0,Wet,FAIL,32.362552864282975,-12.362552864282977,5.779999999999999,0.827804006637723,FAIL
60,20,Good,Rain,0.05,Wet,FAIL,31.860929557007992,-11.860929557007992,6.12,0.8273516341547194,FAIL
80,30,Good,Rain,0.1,Dry,FAIL,47.626886145404654,-17.626886145404654,7.2,0.8266356187296914,FAIL
40,5,Good,Rain,0.0,Wet,FAIL,15.641894617929475,-10.641894617929475,6.12,0.8261862645700354,FAIL
40,10,Good,Rain,0.0,Wet,FAIL,15.641894617929475,-5.641894617929475,6.12,0.8260260115792825,FAIL
40,5,Good,Fog,0.1,Dry,FAIL,15.744371822803194,-10.744371822803194,6.8,0.8257556750943312,FAIL
120,30,Moderate,Fog,0.0,Dry,FAIL,101.69934640522878,-71.69934640522878,6.8,0.8252227160972186,FAIL
100,30,Moderate,Fog,0.0,Dry,FAIL,73.40232389251997,-43.40232389251997,6.8,0.825162455436425,FAIL
40,15,Poor,Fog,0.1,Wet,FAIL,19.5685420137554,-4.568542013755394,5.779999999999999,0.8251515970012294,FAIL
100,30,Good,Rain,0.05,Dry,FAIL,68.86145404663924,-38.86145404663924,7.2,0.8248243438583263,FAIL
120,30,Good,Rain,0.05,Dry,FAIL,95.49382716049384,-65.49382716049385,7.2,0.8248243438583263,FAIL
60,20,Moderate,Rain,0.1,Wet,FAIL,34.36092955700799,-14.360929557007992,6.12,0.8247078913031094,FAIL
40,10,Good,Fog,0.1,Dry,FAIL,15.744371822803194,-5.744371822803194,6.8,0.8245314702747025,FAIL
40,5,Poor,Rain,0.15,Wet,FAIL,19.530783506818366,-14.530783506818366,6.12,0.8244128932939144,FAIL
40,10,Poor,Rain,0.15,Wet,FAIL,19.530783506818366,-9.530783506818366,6.12,0.8240003876555642,FAIL
40,5,Good,Rain,0.25,Dry,FAIL,16.906721536351164,-11.906721536351164,7.2,0.8230527452410564,FAIL
40,10,Good,Rain,0.25,Dry,FAIL,16.906721536351164,-6.906721536351164,7.2,0.8222713385278506,FAIL
60,15,Good,Rain,0.05,Dry,FAIL,28.456790123456795,-13.456790123456797,7.2,0.822082692125689,FAIL
40,5,Poor,Rain,0.1,Wet,FAIL,18.97522795126281,-13.97522795126281,6.12,0.8220496721438106,FAIL
40,10,Poor,Rain,0.1,Wet,FAIL,18.97522795126281,-8.97522795126281,6.12,0.8215836245493874,FAIL
40,5,Poor,Clear,0.1,Wet,FAIL,17.966594045025417,-12.966594045025415,6.8,0.8213982504322679,FAIL
40,5,Poor,Clear,0.15,Wet,FAIL,18.52214960058097,-13.522149600580974,6.8,0.8209736643411899,FAIL
40,10,Poor,Clear,0.1,Wet,FAIL,17.966594045025417,-7.966594045025417,6.8,0.8209554610087684,FAIL
40,5,Good,Rain,0.0,Dry,FAIL,14.128943758573389,-9.128943758573389,7.2,0.8209187665475696,FAIL
